gene_id	isAS	T0_WT	T30_WT	T60_WT	T90_WT	T120_WT	T0_dko	T30_dko	T60_dko	T90_dko	T120_dko
SPAC14C4.09	FALSE	68.4023898330273	57.2360418510741	42.3755427056421	24.3913598341905	23.5542858991346	55.9880832129178	51.970000347602	61.805804644387	25.8020954961376	20.7114179742184
SPAC14C4.10c	FALSE	8.93189569943608	16.1922107848408	20.1904744061679	24.2959616358572	27.198611478852	13.5876084488615	17.5135155988374	22.4683833541702	25.636741260302	26.2444356530089
SPAC14C4.11	FALSE	45.0760169618109	41.9993202714583	47.4419030923805	40.331141502573	44.6026599363935	52.7328471834986	51.2631333313125	52.2160168369397	60.6582670898109	52.7637745378036
SPAC14C4.12c	FALSE	9.22743995939866	6.82486517218942	9.47744786140458	7.69831248890891	8.92701562684373	10.263405082196	7.43649604397636	6.71342602113166	7.54294742982005	7.71442978128501
SPAC14C4.13	FALSE	8.81772351205987	8.58904676024698	10.0568569575527	9.77356335216373	9.51216676617424	10.3912538170046	10.7196371376982	10.4400994799356	11.3436797103804	10.6074196369417
SPAC14C4.14	FALSE	106.442664880698	145.393186696348	178.598054151227	170.147250690097	174.40631429793	115.639363663762	152.068382064893	169.123066011075	214.863168924267	198.597093323738
SPAC14C4.15c	FALSE	15.9419224032827	17.9438709942944	19.6338152856174	16.8069794358177	15.2174295436125	16.1411349295935	16.3316158840376	19.4380921353069	20.5568315411818	14.3500461608974
SPAC14C4.16	FALSE	19.1110962142954	17.9317279150458	22.5250573396998	16.4510348042135	16.9386789017226	23.9328302414522	21.223929469726	30.5359936927194	26.6695155876222	20.3623273467795
SPAC1527.01	FALSE	4.50152029044263	5.65174386198302	7.94495360060488	6.78613966849141	7.27438448246067	13.0476424470592	16.5828060775913	24.4134313546101	32.2465240415701	24.7831822238585
SPAC1527.02	FALSE	72.82876040423	106.295200663179	127.961537282219	130.660353778451	158.91476011424	78.3274578136407	108.513011411397	139.76431680057	132.181803226077	141.03743661304
SPAC1527.03	FALSE	17.7005362354707	12.1809654148412	12.5248791452239	12.4923750313897	12.8499381136064	18.4362795501426	10.0699247889013	11.0444878089488	14.9631960876598	12.8467276383936
SPAC1556.01c	FALSE	5.04326619452626	8.78332405642834	8.59086563854446	6.58918053733652	6.57366136950744	8.45931692149447	11.4512750302176	13.5505458198831	12.1403624822371	8.5824774053511
SPAC1556.02c	FALSE	290.343832114804	257.287808719276	192.692142324416	155.181601701743	179.618784619053	318.667971713618	253.824419832837	170.382541988284	169.969709739639	149.249702072591
SPAC1556.03	FALSE	25.1115354120399	23.0131689282279	22.5539210156154	22.9215759797778	25.2996486558097	36.1463284352327	31.6416179814923	29.5116973840212	24.9071790471033	21.5802981593641
SPAC1556.04c	FALSE	5.61517909072761	146.261040666764	74.8037012696136	30.1838156050052	29.3445994999731	8.44424608181456	133.220649799736	224.847189034638	84.3881472700454	17.6966987118915
SPAC1556.05c	FALSE	25.5207696852954	9.40229356512255	11.5434582387169	12.855419440877	14.4208652427487	22.8120807669932	11.4011942823644	15.7022072563976	15.0199506529826	15.4732344793935
SPAC1556.06	FALSE	7.89580200723597	11.0864948323071	11.8302364181206	8.81065191038442	11.2591833415268	21.1376285766299	27.4544315053566	23.0292137871623	20.5651701973875	21.4403444685989
SPAC1556.07	FALSE	982.797212658194	954.167803169449	1028.77916804428	1216.67725245259	1434.42450233018	937.623976586013	980.139861072728	1110.31119998635	1261.05405059443	1466.23280860414
SPAC1556.08c	FALSE	137.165438442724	133.591501307688	141.964698680193	128.616685447071	135.051919322699	183.447317710306	163.975106223389	174.78773060311	164.28426101761	141.959208422375
